ClientID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,engagement_score,TermDepositSubscribed,ResponsePropensity
CIF000719,32,retired,single,primary,no,3420.64,no,no,unknown,4,may,444,1,6,5,unknown,0.8291,1,0.4566
CIF000720,55,student,married,primary,no,-114.95,no,no,telephone,29,may,1332,3,-1,5,success,0.1373,1,0.6632
CIF000721,26,management,married,tertiary,no,2243.84,no,no,cellular,19,jul,1553,4,-1,5,other,0.238,1,0.8637
CIF000722,75,retired,single,unknown,no,1075.81,no,no,unknown,30,mar,1668,4,-1,5,unknown,0.27,1,0.5575
CIF000723,70,student,married,primary,no,4119.17,no,yes,telephone,21,nov,1532,5,-1,2,success,0.1661,1,0.0615
CIF000724,25,student,married,primary,no,-104.43,no,no,telephone,1,jan,134,2,-1,2,success,0.3925,0,0.2658
CIF000725,66,blue-collar,single,secondary,no,-2000.0,no,no,cellular,7,dec,1313,4,-1,3,other,0.193,0,0.8029
CIF000726,25,retired,single,secondary,no,-2000.0,yes,no,cellular,30,apr,198,6,-1,1,other,0.5955,0,0.5529
CIF000727,62,entrepreneur,divorced,primary,no,-95.63,yes,no,cellular,17,jun,137,3,21,3,unknown,0.1016,0,0.3291
CIF000728,23,admin.,married,tertiary,no,-2000.0,yes,yes,unknown,4,nov,1245,2,5,5,success,0.2699,0,0.5833
CIF000729,48,entrepreneur,divorced,unknown,no,2730.64,no,no,cellular,3,aug,860,6,23,1,success,0.6655,1,0.2686
CIF000730,58,student,single,primary,no,102.7,yes,no,telephone,17,jan,1166,6,-1,4,failure,0.3985,1,0.241
CIF000731,63,student,single,primary,no,8623.82,yes,no,unknown,18,aug,1532,5,-1,5,unknown,0.4215,1,0.8284
CIF000732,43,retired,divorced,primary,no,-2000.0,yes,no,telephone,8,jul,123,6,-1,3,failure,0.7979,1,0.4001
CIF000733,75,student,married,primary,no,2110.9,yes,no,cellular,6,dec,949,6,-1,2,success,0.9845,1,0.274
CIF000734,66,management,divorced,secondary,no,-1883.86,no,no,unknown,19,jul,1501,6,-1,1,success,0.5651,0,0.4092
CIF000735,30,retired,married,primary,no,19.8,yes,no,cellular,14,dec,792,4,5,1,success,0.0791,0,0.9206
CIF000736,59,admin.,single,secondary,no,1924.26,yes,yes,unknown,2,jul,942,1,10,1,success,0.1029,1,0.1808
CIF000737,63,blue-collar,married,primary,no,-2000.0,no,no,unknown,2,mar,896,5,17,4,other,0.9685,1,0.1852
CIF000738,38,blue-collar,single,tertiary,no,2210.48,yes,no,telephone,8,jul,1632,2,-1,3,success,0.6792,1,0.3538
CIF000739,63,student,divorced,secondary,no,7208.72,no,no,cellular,17,dec,89,6,-1,1,unknown,0.7525,1,0.0604
CIF000740,73,management,divorced,primary,no,139.69,no,no,telephone,10,jan,1580,4,-1,3,failure,0.6758,1,0.0749
CIF000741,68,student,divorced,primary,no,2279.42,no,no,cellular,1,may,1469,7,-1,4,unknown,0.1796,1,0.011
CIF000742,65,entrepreneur,divorced,secondary,no,4574.77,no,no,unknown,28,jan,1462,5,1,0,other,0.4484,1,0.1462
CIF000743,57,entrepreneur,single,tertiary,no,1008.14,yes,no,unknown,21,nov,742,4,-1,0,other,0.7981,1,0.6404
CIF000744,34,retired,single,primary,no,-242.88,no,no,unknown,18,jul,928,7,3,5,other,0.8664,1,0.1964
CIF000745,67,management,divorced,secondary,no,-2000.0,no,no,unknown,8,sep,664,4,-1,4,unknown,0.2373,0,0.3778
CIF000746,40,entrepreneur,married,tertiary,no,3422.97,no,no,cellular,22,dec,453,3,29,3,success,0.596,1,0.7056
CIF000747,50,blue-collar,divorced,secondary,no,1160.49,yes,yes,cellular,29,oct,1575,3,29,5,unknown,0.1571,1,0.0318
CIF000748,37,management,single,primary,no,-1538.05,yes,no,telephone,21,may,910,7,-1,3,failure,0.9583,1,0.2091
CIF000749,37,admin.,single,secondary,no,1879.79,no,yes,telephone,9,dec,1302,6,17,3,failure,0.2522,1,0.9959
CIF000750,27,blue-collar,single,primary,no,-251.04,no,no,unknown,12,jun,181,2,-1,1,failure,0.7266,0,0.597
CIF000751,77,admin.,divorced,unknown,no,-85.28,no,no,telephone,28,dec,1420,4,4,4,failure,0.2311,1,0.66
CIF000752,27,admin.,divorced,unknown,no,3318.87,no,no,unknown,1,dec,1185,3,18,4,failure,0.6161,1,0.516
CIF000753,23,blue-collar,married,secondary,no,-2000.0,no,no,telephone,7,mar,1795,5,12,1,unknown,0.6593,1,0.9659
CIF000754,76,admin.,divorced,primary,no,4641.95,yes,no,cellular,4,oct,241,1,11,4,other,0.3284,1,0.1443
CIF000755,52,admin.,divorced,primary,no,-2000.0,yes,no,cellular,20,sep,972,5,-1,4,failure,0.8188,1,0.0674
CIF000756,45,retired,divorced,tertiary,no,-488.1,yes,yes,telephone,14,oct,920,6,12,0,other,0.8854,1,0.8162
CIF000757,63,blue-collar,divorced,unknown,no,7268.84,no,no,cellular,4,mar,969,2,-1,0,unknown,0.8551,1,0.0041
CIF000758,41,management,divorced,secondary,no,4882.06,yes,no,telephone,29,jul,97,2,-1,3,other,0.3308,1,0.5616
CIF000759,25,admin.,married,tertiary,no,1792.81,no,no,telephone,17,feb,851,5,-1,3,success,0.7443,1,0.0014
CIF000760,63,student,single,primary,no,-1321.59,yes,no,cellular,8,nov,539,2,7,3,unknown,0.5595,0,0.3482
CIF000761,28,blue-collar,divorced,unknown,no,-87.82,yes,no,telephone,29,nov,1111,7,-1,2,other,0.5926,0,0.6509
CIF000762,52,retired,divorced,secondary,no,1719.83,yes,yes,unknown,21,jul,417,6,-1,5,success,0.4774,1,0.5473
CIF000763,76,management,single,primary,no,1612.57,no,no,cellular,4,feb,783,7,21,2,success,0.6003,1,0.5599
CIF000764,76,retired,divorced,unknown,no,1227.39,no,no,telephone,25,aug,1116,4,-1,1,other,0.1357,1,0.1573
CIF000765,40,management,divorced,unknown,no,1407.5,no,no,unknown,2,jun,115,7,-1,0,other,0.4088,1,0.2947
CIF000766,66,management,married,secondary,no,856.87,yes,no,cellular,28,oct,1416,1,-1,5,unknown,0.1777,0,0.71
CIF000767,55,retired,divorced,unknown,no,-2000.0,yes,no,unknown,12,feb,1288,3,-1,4,failure,0.2801,1,0.0233
CIF000768,47,retired,single,primary,no,-49.53,no,no,telephone,9,may,103,1,6,2,unknown,0.1278,0,0.5953
CIF000769,26,entrepreneur,single,secondary,no,4243.87,yes,no,cellular,2,may,116,5,-1,1,unknown,0.2125,0,0.5171
CIF000770,41,student,married,tertiary,no,-2000.0,no,no,unknown,28,dec,1530,4,-1,0,unknown,0.7819,1,0.344
CIF000771,58,student,divorced,tertiary,no,931.33,no,yes,telephone,17,apr,509,3,3,0,success,0.5498,1,0.3348
CIF000772,79,retired,married,secondary,no,-959.26,yes,no,unknown,19,dec,1549,3,1,0,success,0.0236,0,0.7989
CIF000773,18,student,single,unknown,no,1834.05,yes,no,telephone,26,dec,898,5,13,3,unknown,0.7885,1,0.382
CIF000774,62,admin.,married,unknown,no,334.1,yes,no,unknown,16,aug,616,2,-1,1,failure,0.9095,1,0.0799
CIF000775,70,management,divorced,primary,no,5932.18,yes,no,unknown,9,mar,492,4,6,0,unknown,0.8804,1,0.962
CIF000776,76,management,single,unknown,no,3019.75,yes,yes,unknown,24,mar,1186,5,-1,1,unknown,0.823,1,0.1304
CIF000777,44,student,married,primary,no,-2000.0,yes,yes,telephone,16,jan,197,2,-1,4,unknown,0.9922,1,0.7975
CIF000778,25,admin.,married,tertiary,no,3513.68,no,no,unknown,8,oct,724,2,-1,2,success,0.5864,0,0.0139
CIF000779,34,retired,divorced,secondary,no,-823.96,yes,no,cellular,26,sep,622,3,2,0,unknown,0.9626,1,0.3644
CIF000780,70,admin.,married,secondary,no,-230.99,yes,no,telephone,25,apr,277,5,-1,4,other,0.9488,1,0.5152
CIF000781,72,entrepreneur,divorced,primary,no,2441.46,yes,no,telephone,8,sep,635,2,10,2,other,0.3132,1,0.0298
CIF000782,57,retired,married,secondary,no,24.76,no,no,cellular,20,jul,951,3,-1,1,other,0.8634,1,0.7341
CIF000783,25,blue-collar,divorced,primary,no,4178.57,yes,no,unknown,28,oct,1219,4,-1,4,other,0.7925,1,0.2606
CIF000784,25,student,single,unknown,no,-823.53,no,no,unknown,24,feb,155,2,-1,5,other,0.7758,0,0.5412
CIF000785,47,student,married,primary,no,-356.84,no,no,unknown,6,mar,1570,4,-1,3,other,0.8963,1,0.7923
CIF000786,54,admin.,divorced,secondary,no,-469.11,no,no,telephone,26,oct,1581,1,-1,0,other,0.3842,1,0.5911
CIF000787,20,blue-collar,married,primary,no,-196.92,no,no,telephone,2,may,1245,1,15,1,unknown,0.4001,0,0.4556
CIF000788,60,admin.,divorced,primary,no,4797.57,no,no,telephone,19,dec,1663,2,3,3,success,0.6401,1,0.3361
CIF000789,51,retired,single,secondary,no,3386.39,no,no,unknown,16,nov,770,3,-1,5,failure,0.7378,1,0.0451
CIF000790,18,student,single,unknown,no,6629.83,no,no,unknown,2,feb,1478,1,-1,5,other,0.8797,1,0.913
CIF000791,23,management,married,secondary,no,8302.93,no,yes,cellular,22,may,1309,7,-1,5,unknown,0.8758,1,0.5919
CIF000792,46,admin.,married,unknown,no,-1592.15,yes,no,telephone,9,sep,1012,3,-1,4,failure,0.7213,1,0.6315
CIF000793,62,blue-collar,married,unknown,no,1711.26,yes,no,cellular,26,feb,323,6,-1,3,failure,0.9569,1,0.4405
CIF000794,69,admin.,divorced,secondary,no,-2000.0,no,no,unknown,27,nov,1003,7,-1,3,other,0.1786,1,0.3727
CIF000795,44,entrepreneur,married,unknown,no,-832.82,no,no,telephone,18,feb,1622,6,9,4,failure,0.9503,1,0.0467
CIF000796,36,retired,married,secondary,no,-390.25,yes,no,telephone,19,feb,1772,6,-1,4,other,0.0642,0,0.169
CIF000797,78,admin.,married,tertiary,no,-1671.46,yes,no,cellular,2,jul,806,1,-1,3,failure,0.5556,0,0.4255
CIF000798,46,student,divorced,tertiary,no,-1655.66,yes,no,cellular,27,mar,446,3,-1,0,success,0.0902,0,0.2417
CIF000799,37,blue-collar,divorced,tertiary,no,1067.15,no,no,unknown,21,aug,1345,6,-1,5,success,0.568,1,0.0444
CIF000800,45,management,divorced,unknown,no,-2000.0,no,no,unknown,12,may,136,5,-1,0,failure,0.3901,0,0.546
CIF000801,18,retired,married,primary,no,4026.38,no,no,telephone,3,apr,271,1,-1,2,failure,0.0816,1,0.4641
CIF000802,36,management,single,secondary,no,-1253.26,yes,no,unknown,16,nov,1011,4,17,2,failure,0.6481,1,0.4214
CIF000803,49,entrepreneur,divorced,tertiary,no,9928.71,no,no,telephone,28,feb,1782,6,-1,5,success,0.7312,1,0.7842
CIF000804,74,entrepreneur,married,secondary,no,145.85,no,no,telephone,26,jun,591,6,-1,0,failure,0.1742,0,0.5995
CIF000805,63,entrepreneur,divorced,unknown,no,1716.05,no,no,cellular,3,mar,797,3,-1,2,other,0.6944,1,0.0014
CIF000806,66,blue-collar,married,secondary,no,-2000.0,yes,no,telephone,23,feb,580,2,-1,2,unknown,0.179,1,0.7619
CIF000807,51,blue-collar,divorced,secondary,no,6618.28,yes,no,cellular,3,mar,792,3,-1,0,unknown,0.1374,1,0.4826
CIF000808,24,retired,single,secondary,no,4858.5,no,no,cellular,12,apr,12,3,-1,1,unknown,0.1474,0,0.5168
CIF000809,42,student,divorced,tertiary,no,2390.75,yes,no,telephone,14,may,1070,3,-1,2,other,0.5991,1,0.8896
CIF000810,79,student,single,primary,no,-2000.0,no,no,cellular,1,jun,1073,3,-1,5,failure,0.7788,1,0.1092
CIF000811,20,blue-collar,divorced,primary,no,2132.0,yes,no,unknown,5,feb,568,4,19,2,unknown,0.5969,0,0.5994
CIF000812,72,blue-collar,divorced,unknown,no,-1864.29,no,yes,cellular,27,jan,475,1,24,5,unknown,0.8094,1,0.2822
CIF000813,60,admin.,married,primary,no,5887.07,yes,no,unknown,19,feb,1370,2,-1,4,other,0.5915,1,0.0367
CIF000814,35,blue-collar,single,primary,no,3927.58,yes,no,cellular,24,aug,338,3,-1,4,other,0.7973,1,0.4374
CIF000815,66,management,single,secondary,no,1786.32,no,no,unknown,18,dec,84,2,9,5,failure,0.9765,1,0.2836
CIF000816,69,blue-collar,single,secondary,no,-2000.0,no,no,telephone,14,jan,72,7,29,4,success,0.391,0,0.0015
CIF000817,20,retired,divorced,primary,no,-1450.25,no,no,unknown,1,jan,1587,5,16,4,failure,0.1499,0,0.4929
CIF000818,24,admin.,married,unknown,no,3563.28,yes,no,telephone,17,oct,655,7,-1,0,other,0.1354,1,0.3111
CIF000819,59,entrepreneur,married,primary,no,5138.65,yes,no,telephone,24,sep,183,4,-1,4,success,0.5975,1,0.4341
CIF000820,79,blue-collar,single,secondary,no,4827.51,no,no,cellular,7,sep,1582,1,-1,0,failure,0.5471,1,0.0117
CIF000821,19,entrepreneur,divorced,primary,no,-2000.0,no,no,telephone,15,mar,267,7,12,4,other,0.1842,0,0.4018
CIF000822,59,admin.,married,secondary,no,2404.66,yes,no,telephone,13,nov,606,4,-1,3,unknown,0.8821,1,0.4704
CIF000823,26,entrepreneur,single,primary,no,4546.55,yes,no,unknown,27,aug,37,5,-1,4,other,0.9567,1,0.466
CIF000824,58,retired,divorced,unknown,no,-2000.0,no,no,cellular,5,feb,1222,3,-1,3,failure,0.2532,1,0.7169
CIF000825,56,student,single,unknown,no,1476.29,no,no,cellular,4,feb,1258,4,-1,2,other,0.2069,1,0.9913
CIF000826,23,blue-collar,single,primary,no,2321.53,no,yes,cellular,7,aug,1361,4,-1,2,other,0.2139,0,0.0279
CIF000827,60,entrepreneur,single,primary,no,597.71,no,no,cellular,5,oct,473,2,-1,3,success,0.3874,0,0.396
CIF000828,73,retired,divorced,unknown,no,-2000.0,no,no,unknown,26,oct,590,4,-1,2,unknown,0.8532,1,0.8567
CIF000829,71,entrepreneur,divorced,secondary,no,522.91,no,no,cellular,8,aug,1688,6,4,2,other,0.596,1,0.6257
CIF000830,19,management,single,primary,no,518.08,no,yes,unknown,11,jul,1478,1,-1,2,success,0.0676,0,0.9836
CIF000831,33,entrepreneur,single,primary,no,1055.78,no,no,cellular,8,sep,66,1,-1,3,other,0.473,1,0.7134
CIF000832,32,student,married,secondary,no,-190.41,yes,no,unknown,25,feb,1245,6,13,1,unknown,0.0903,0,0.7242
CIF000833,46,management,single,tertiary,no,170.96,no,no,telephone,20,may,1462,4,2,3,unknown,0.4062,1,0.0761
CIF000834,26,student,divorced,tertiary,no,1380.88,yes,no,cellular,15,feb,1006,7,-1,1,failure,0.4035,1,0.2753
CIF000835,70,retired,single,primary,no,2827.36,yes,no,telephone,24,nov,1151,5,-1,1,failure,0.6484,1,0.5838
CIF000836,66,entrepreneur,divorced,secondary,no,586.72,no,yes,unknown,3,aug,1,5,-1,2,unknown,0.5495,0,0.5224
CIF000837,68,blue-collar,single,secondary,no,271.05,yes,yes,unknown,21,oct,54,7,-1,0,unknown,0.8748,0,0.7626
CIF000838,30,admin.,divorced,tertiary,no,1777.06,no,no,cellular,11,jun,63,5,-1,3,failure,0.0163,0,0.9937
CIF000839,18,management,divorced,secondary,no,-2000.0,yes,no,telephone,12,dec,286,3,-1,4,other,0.774,0,0.2068
CIF000840,74,retired,single,primary,no,2931.11,no,no,telephone,5,dec,1783,4,-1,5,unknown,0.0227,1,0.4284
CIF000841,35,entrepreneur,divorced,unknown,no,1498.31,yes,no,telephone,3,aug,1141,2,-1,1,unknown,0.3043,1,0.8668
CIF000842,58,admin.,divorced,tertiary,no,1619.08,yes,no,unknown,21,nov,1408,3,-1,3,other,0.8797,1,0.8381
CIF000843,74,retired,married,secondary,no,4382.2,no,yes,telephone,26,aug,532,5,-1,3,unknown,0.6904,1,0.8172
CIF000844,20,blue-collar,married,primary,no,-2000.0,yes,no,telephone,28,sep,1687,2,2,4,unknown,0.172,0,0.6204
CIF000845,18,management,divorced,primary,no,-2000.0,yes,no,telephone,8,mar,358,5,-1,3,other,0.4908,0,0.9932
CIF000846,18,admin.,single,unknown,no,2321.41,yes,no,unknown,23,dec,1624,5,-1,4,failure,0.7219,1,0.3579
CIF000847,27,admin.,married,unknown,no,1478.65,no,no,unknown,4,mar,55,3,-1,5,failure,0.9373,1,0.1163
CIF000848,21,student,divorced,tertiary,no,2010.53,yes,no,unknown,24,sep,36,1,9,0,unknown,0.6343,0,0.1326
CIF000849,68,retired,single,primary,no,113.62,yes,no,cellular,17,aug,142,5,26,2,failure,0.0247,0,0.4357
CIF000850,55,admin.,married,secondary,no,3493.06,no,no,cellular,26,feb,1425,6,-1,3,other,0.4997,1,0.8049
CIF000851,78,admin.,married,secondary,no,4297.92,no,no,cellular,3,oct,463,6,-1,3,other,0.153,1,0.4528
CIF000852,67,entrepreneur,divorced,primary,no,2951.95,no,no,cellular,24,jan,812,3,-1,2,success,0.0478,1,0.6114
CIF000853,77,retired,divorced,primary,no,717.51,no,no,unknown,15,jul,848,5,-1,1,success,0.5985,1,0.358
CIF000854,32,entrepreneur,single,secondary,no,-2000.0,yes,no,unknown,18,oct,1421,3,14,3,success,0.7769,1,0.7148
CIF000855,35,student,divorced,secondary,no,3807.71,yes,no,cellular,17,feb,627,3,-1,4,success,0.0361,1,0.1531
CIF000856,70,management,married,tertiary,yes,5165.19,no,no,telephone,22,may,12,3,26,0,success,0.7836,1,0.5201
CIF000857,33,management,divorced,tertiary,no,3433.68,no,no,cellular,18,jul,695,2,-1,3,unknown,0.7064,1,0.1851
CIF000858,21,blue-collar,married,secondary,no,-1138.93,no,yes,cellular,13,dec,518,7,-1,5,other,0.752,1,0.4686
CIF000859,59,retired,single,secondary,no,3521.38,yes,no,telephone,14,may,1315,5,15,3,other,0.2447,1,0.4305
CIF000860,67,student,divorced,tertiary,no,4081.59,no,no,cellular,3,feb,1352,2,-1,5,unknown,0.3936,1,0.6046
CIF000861,78,admin.,single,primary,no,6176.45,yes,yes,unknown,22,feb,165,7,8,2,unknown,0.1198,1,0.5095
CIF000862,75,retired,divorced,primary,no,-1128.33,yes,yes,unknown,22,mar,1427,2,-1,0,other,0.2389,1,0.9757
CIF000863,25,student,single,unknown,no,820.64,no,no,telephone,18,nov,126,5,14,4,unknown,0.3028,0,0.9003
CIF000864,65,entrepreneur,married,primary,no,3741.82,yes,no,cellular,22,oct,1115,2,-1,1,other,0.3194,1,0.2941
CIF000865,70,retired,married,primary,no,1672.23,yes,no,telephone,9,jun,700,3,-1,0,other,0.175,1,0.1212
CIF000866,61,entrepreneur,married,tertiary,no,-1851.98,yes,no,unknown,7,nov,542,5,13,1,unknown,0.1887,0,0.0648
CIF000867,68,blue-collar,married,tertiary,no,2743.85,yes,no,cellular,28,dec,869,7,-1,5,other,0.9015,1,0.198
CIF000868,69,retired,married,primary,no,3235.98,no,yes,unknown,29,nov,558,7,-1,4,unknown,0.7839,1,0.2221
CIF000869,45,blue-collar,divorced,unknown,no,1763.89,yes,no,cellular,26,jan,1428,7,10,1,failure,0.3445,1,0.8887
CIF000870,20,retired,married,primary,no,2158.75,no,no,cellular,2,feb,1740,2,-1,3,success,0.9476,1,0.9248
CIF000871,46,blue-collar,married,tertiary,no,723.88,yes,no,telephone,17,sep,1468,1,18,2,success,0.2389,1,0.2305
CIF000872,30,entrepreneur,divorced,tertiary,no,5934.84,no,no,telephone,23,may,790,7,-1,1,unknown,0.4068,0,0.7587
CIF000873,25,retired,single,unknown,no,-1202.08,yes,no,cellular,2,feb,905,7,-1,5,unknown,0.8135,0,0.8358
CIF000874,25,entrepreneur,married,tertiary,no,-261.96,yes,no,unknown,30,aug,804,2,-1,4,failure,0.4429,0,0.3775
CIF000875,61,retired,divorced,tertiary,no,1532.96,yes,yes,unknown,24,may,1428,1,-1,2,success,0.2346,1,0.8716
CIF000876,49,admin.,married,primary,no,4136.86,no,no,telephone,10,dec,994,5,26,2,failure,0.3685,1,0.9887
CIF000877,51,admin.,divorced,unknown,no,-2000.0,no,no,telephone,16,jul,842,1,-1,4,failure,0.5007,1,0.9678
CIF000878,64,admin.,married,primary,no,-2000.0,yes,no,cellular,28,mar,737,1,-1,2,unknown,0.6206,1,0.7419
CIF000879,51,blue-collar,single,secondary,no,-2000.0,yes,yes,telephone,26,dec,675,7,-1,2,other,0.4056,0,0.3717
CIF000880,57,admin.,single,secondary,no,1598.09,yes,no,cellular,25,aug,994,4,-1,2,success,0.4313,1,0.227
CIF000881,23,entrepreneur,single,secondary,no,-1854.92,yes,no,cellular,30,apr,1240,1,-1,2,other,0.2639,0,0.9929
CIF000882,70,admin.,divorced,tertiary,no,346.35,yes,no,unknown,23,feb,778,5,10,3,failure,0.5353,0,0.2762
CIF000883,45,retired,single,primary,no,3484.13,no,no,telephone,29,jul,1451,3,8,0,other,0.2195,1,0.4384
CIF000884,27,admin.,single,secondary,no,-424.63,yes,no,unknown,29,sep,1488,4,17,2,success,0.8675,0,0.2641
CIF000885,68,student,married,secondary,no,2193.85,yes,no,cellular,1,nov,772,7,-1,2,success,0.7474,1,0.4961
CIF000886,63,student,single,tertiary,no,601.99,no,no,telephone,20,feb,1636,2,-1,1,failure,0.4103,0,0.1104
CIF000887,21,retired,divorced,tertiary,no,3516.34,no,yes,cellular,11,jun,311,5,-1,2,success,0.7472,1,0.8091
CIF000888,29,retired,divorced,unknown,no,2925.38,yes,yes,cellular,15,dec,1677,6,5,2,failure,0.007,0,0.5051
CIF000889,18,retired,single,primary,no,-575.8,no,no,unknown,6,aug,529,3,-1,2,success,0.3445,0,0.4195
CIF000890,34,student,single,unknown,no,994.04,no,yes,telephone,21,feb,1015,7,-1,5,failure,0.4403,1,0.3631
CIF000891,24,management,single,secondary,no,4631.23,yes,no,telephone,26,dec,510,4,-1,3,other,0.4698,0,0.5798
CIF000892,62,management,divorced,secondary,no,2680.13,yes,no,unknown,13,sep,795,4,12,3,other,0.7487,1,0.7799
CIF000893,50,entrepreneur,divorced,tertiary,no,-2000.0,no,yes,unknown,21,jun,612,7,12,1,failure,0.9628,1,0.9026
CIF000894,78,management,single,primary,no,3466.85,yes,no,cellular,10,oct,1269,5,18,5,failure,0.38,1,0.8415
CIF000895,64,entrepreneur,divorced,unknown,no,-1753.83,no,no,telephone,23,aug,146,7,-1,0,other,0.3506,0,0.4455
CIF000896,55,admin.,married,secondary,no,5737.54,yes,no,unknown,3,apr,1508,6,29,3,success,0.6105,1,0.834
CIF000897,49,student,divorced,unknown,no,4572.3,yes,no,cellular,27,oct,1626,5,-1,1,unknown,0.2813,1,0.5286
CIF000898,21,retired,divorced,primary,no,2369.66,no,no,unknown,12,apr,1013,2,-1,4,other,0.1414,1,0.6382
CIF000899,22,retired,divorced,unknown,no,1971.7,no,yes,telephone,16,mar,985,3,-1,2,success,0.9615,1,0.6746
CIF000900,56,blue-collar,single,secondary,no,872.9,yes,no,cellular,25,aug,1259,7,-1,1,success,0.8095,1,0.3997
CIF000901,18,retired,divorced,tertiary,no,3535.57,no,no,unknown,1,jan,358,5,-1,0,other,0.9585,1,0.4861
CIF000902,20,management,single,unknown,no,387.67,yes,no,unknown,29,aug,1349,2,-1,4,unknown,0.2178,0,0.6926
CIF000903,31,admin.,divorced,primary,no,2206.71,no,no,cellular,19,jul,393,3,-1,2,other,0.0178,1,0.3079
CIF000904,72,student,married,secondary,no,4115.8,yes,no,unknown,30,sep,1217,6,-1,1,unknown,0.4373,1,0.7469
CIF000905,46,student,single,unknown,no,-185.42,yes,no,unknown,17,feb,550,2,14,5,other,0.9336,1,0.3541
CIF000906,61,student,single,primary,no,-348.58,yes,no,telephone,7,jul,1343,1,-1,0,success,0.1383,0,0.5855
CIF000907,43,entrepreneur,divorced,primary,no,-2000.0,yes,no,telephone,18,jun,1423,6,-1,2,success,0.1172,0,0.8376
CIF000908,28,blue-collar,divorced,tertiary,no,-1693.42,yes,no,cellular,18,mar,375,3,-1,0,success,0.069,0,0.0232
CIF000909,41,admin.,divorced,primary,no,-2000.0,no,no,telephone,28,jun,1111,6,12,0,failure,0.765,1,0.2403
CIF000910,23,retired,married,unknown,no,3689.49,no,no,unknown,18,dec,897,4,-1,0,other,0.7859,1,0.5612
CIF000911,65,student,single,unknown,no,6926.74,no,no,unknown,13,oct,529,7,-1,1,unknown,0.6954,1,0.1061
CIF000912,29,admin.,married,primary,no,5775.99,no,no,telephone,6,feb,1058,4,-1,5,success,0.0533,0,0.2056
CIF000913,41,retired,divorced,primary,no,-2000.0,yes,no,cellular,10,nov,1786,7,-1,2,other,0.7233,1,0.7491
CIF000914,78,admin.,married,unknown,no,3674.56,no,no,unknown,18,jul,4,6,-1,5,unknown,0.4486,0,0.0258
CIF000915,54,retired,single,tertiary,no,5766.32,yes,yes,unknown,12,jan,1722,2,-1,1,success,0.1579,1,0.61
CIF000916,46,admin.,single,unknown,no,129.57,yes,yes,cellular,11,dec,1540,7,-1,4,other,0.2951,1,0.0342
CIF000917,51,student,divorced,unknown,no,1804.34,yes,no,unknown,1,jul,952,6,-1,0,success,0.5011,1,0.1159
CIF000918,66,blue-collar,divorced,secondary,no,-2000.0,yes,no,cellular,29,nov,1098,1,-1,0,success,0.3297,0,0.3903
